scenarios,locs,techs,carriers,units,flow_out_sum
scen_129,PRT_1,open_field_pv,electricity,kilowatt hour,3951521214.7491283
scen_129,PRT_1,open_field_pv,electricity,kilowatt hour,1906259370.905442
scen_129,PRT_1,open_field_pv,electricity,kilowatt hour,33415667.902859665
scen_129,PRT_1,pumped_hydro,electricity,kilowatt hour,6585147848.244025
scen_129,PRT_2,pumped_hydro,electricity,kilowatt hour,1126045720.5391304
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,51664502.272157565
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,55022933.40186754
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,56950501.90953317
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,47929338.63451695
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,57046184.517800644
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,50976328.0574852
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,52821946.68989808
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,46839286.35961801
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,47960797.0797299
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,5032.603446822116
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,50173686.96589402
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,50910228.0959835
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,49180837.02904531
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,49401051.02434272
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,47874580.213772014
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,51432312.453332186
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,50219406.21312408
scen_129,PRT_1,roof_mounted_pv,electricity,kilowatt hour,57048602.85025992
scen_129,PRT_1,waste_supply,waste,kilowatt hour,1029441219.6630627
scen_129,PRT_2,waste_supply,waste,kilowatt hour,1007526941.2909458
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,85305308.3117864
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,98578711.46977957
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,66668719.8537719
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,79464545.64208333
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,88501438.128954
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,74059937.71643035
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,519490.8606995191
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,27230410.63520708
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,87278272.39818299
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,67522831.03156148
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,68079730.79252802
scen_129,PRT_1,wind_offshore,electricity,kilowatt hour,114428670.03651944
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,735441017.1493114
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,1720641367.6925175
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,6909738171.857466
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,679295303.3166488
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,344899311.38337183
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,627842551.7638328
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,1306718111.4187155
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,654994514.3239864
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,370752432.1762759
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,983400.8018215399
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,440747179.47474396
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,30582413169.385925
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,447920726.1252348
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,447545134.5738782
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,780792361.1465071
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,488304575.4330685
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,1348637437.1198132
scen_129,PRT_1,wind_onshore,electricity,kilowatt hour,193263122.6659835
scen_130,PRT_1,battery,electricity,kilogram,19709315407.16549
scen_130,PRT_2,battery,electricity,kilogram,31432965188.610924
scen_130,PRT_1,biofuel_boiler,heat,megajoule,1026388.6854663517
scen_130,PRT_2,biofuel_boiler,heat,megajoule,368089.98599059705
scen_130,PRT_1,biofuel_supply,biofuel,kilogram,3220570462.4196005
scen_130,PRT_2,biofuel_supply,biofuel,kilogram,1836862041.013782
scen_130,PRT_1,biofuel_to_diesel,diesel,kilogram,17446.07227096456
scen_130,PRT_2,biofuel_to_diesel,diesel,kilogram,134825132.94110793
scen_130,PRT_1,biofuel_to_methane,methane,cubic meter,102666412.39560527
scen_130,PRT_2,biofuel_to_methane,methane,cubic meter,115666325.31080282
scen_130,PRT_1,biofuel_to_methanol,methanol,kilogram,121018399.24508992
scen_130,PRT_2,biofuel_to_methanol,methanol,kilogram,766981831.7192029
scen_130,PRT_1,ccgt,electricity,kilowatt hour,182973.88439248185
scen_130,PRT_2,ccgt,electricity,kilowatt hour,26872.726838551425
scen_130,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,288605.77931894286
scen_130,PRT_1,chp_biofuel_extraction,heat,megajoule,1395432.0395029644
scen_130,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,81818.40465116766
scen_130,PRT_2,chp_biofuel_extraction,heat,megajoule,504718.1468740336
scen_130,PRT_1,chp_methane_extraction,electricity,kilowatt hour,220191.77240704405
scen_130,PRT_1,chp_methane_extraction,heat,megajoule,552125.3256967077
scen_130,PRT_2,chp_methane_extraction,electricity,kilowatt hour,37433.174952710775
scen_130,PRT_2,chp_methane_extraction,heat,megajoule,352566.4441441813
scen_130,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223128059.13280016
scen_130,PRT_1,chp_wte_back_pressure,heat,megajoule,18827377.49523286
scen_130,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218372660.72604835
scen_130,PRT_2,chp_wte_back_pressure,heat,megajoule,20433936.677456964
scen_130,PRT_ESP-sink,el_import,electricity,kilowatt hour,6047162771.84033
scen_130,PRT_1,existing_pv,electricity,kilowatt hour,268518578.4689789
scen_130,PRT_1,existing_pv,electricity,kilowatt hour,117111653.44935031
scen_130,PRT_1,existing_pv,electricity,kilowatt hour,274653522.37833005
scen_130,PRT_1,existing_pv,electricity,kilowatt hour,696598858.7007703
scen_130,PRT_1,existing_pv,electricity,kilowatt hour,125278214.93867722
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,322917196.05167294
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,1461468735.3127222
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,318251236.45830435
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,311867975.89219487
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,62017149.26428142
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,263303157.90891123
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,2448185285.750222
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,2013837463.5557268
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,24879.35561706562
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,2343502840.3344526
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,443803155.02248126
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,992699027.5070959
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,470064324.3784512
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,2041299885.0750475
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,1425645775.8528528
scen_130,PRT_1,existing_wind,electricity,kilowatt hour,805368004.5824822
scen_130,PRT_1,heat_storage_big,heat,unit,3632562.5027011996
scen_130,PRT_2,heat_storage_big,heat,unit,6992137.451543088
scen_130,PRT_1,heat_storage_small,heat,unit,348967355.4933297
scen_130,PRT_2,heat_storage_small,heat,unit,373160724.8895139
scen_130,PRT_1,hydro_reservoir,electricity,kilowatt hour,2146222658.2256072
scen_130,PRT_2,hydro_reservoir,electricity,kilowatt hour,390067519.243734
scen_130,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2382178442.998896
scen_130,PRT_2,hydro_run_of_river,electricity,kilowatt hour,309141874.8603195
scen_130,PRT_1,methane_boiler,heat,megajoule,866282.6617819789
scen_130,PRT_2,methane_boiler,heat,megajoule,324894.89470819087
scen_130,PRT_1,methane_storage,methane,unit,2923.0431168249233
scen_130,PRT_2,methane_storage,methane,unit,2886.4152798955292
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,1356758.8065120336
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,128848058.28249599
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,10059804.443881698
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,96331806.87500902
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,448331.33599733195
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,70121128.19686696
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,46976639.2773203
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,1762699.609510661
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,19315635.524107806
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,7661364.478426302
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,8744340.493087532
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,1351657.7268512938
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,31484414.38889574
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,40925887689.02228
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,1372632.519034969
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,99587633.36860117
scen_130,PRT_1,open_field_pv,electricity,kilowatt hour,44645682693.91987
scen_130,PRT_1,pumped_hydro,electricity,kilowatt hour,6093220003.272969
scen_130,PRT_2,pumped_hydro,electricity,kilowatt hour,877029328.5002574
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,7552836.365378911
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,8906623.500171514
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,9398817.478724288
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,4998315.243735752
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,9683440.14724122
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,8437830.761987643
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,8843138.120582808
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,7105270.245205795
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,6525877.6491421005
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,248.3193328648336
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,7548130.426714458
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,6218149.934151998
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,8508354.774975646
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,6400958.671533224
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,7091487.5948609095
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,7839258.389958953
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,6452461.0810395675
scen_130,PRT_1,roof_mounted_pv,electricity,kilowatt hour,9101420.943650007
scen_130,PRT_1,waste_supply,waste,kilowatt hour,1028239903.8377887
scen_130,PRT_2,waste_supply,waste,kilowatt hour,1006325625.4656605
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,18717529.06179413
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,20429301.385747027
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,14901310.132633701
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,14497228.481255254
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,17619879.332968257
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,16851138.16601886
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,24958.823248076882
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,1630886.2183297218
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,13178007.813188352
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,13236667.75320632
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,14517816.15922907
scen_130,PRT_1,wind_offshore,electricity,kilowatt hour,18856718.584045727
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,153607720.32837373
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,25455415.442057915
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,2332434.4253649735
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,6800043410.277548
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,25028064.950667974
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,2691256041.6442466
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,103530105.4550926
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,60994825.967841476
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,87448874.49189754
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,48873.907530260374
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,91924017.82707354
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,15642955.892681744
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,51899779.807143465
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,96074170.79139693
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,401721267.2459196
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,76466451.34408061
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,418977669.18676925
scen_130,PRT_1,wind_onshore,electricity,kilowatt hour,29921910161.194675
scen_131,PRT_1,battery,electricity,kilogram,171208922.4972738
scen_131,PRT_2,battery,electricity,kilogram,5236088029.2812605
scen_131,PRT_1,biofuel_boiler,heat,megajoule,4375129.328919302
scen_131,PRT_2,biofuel_boiler,heat,megajoule,4590138.428488569
scen_131,PRT_1,biofuel_supply,biofuel,kilogram,203993236.88900724
scen_131,PRT_2,biofuel_supply,biofuel,kilogram,109352299.96298704
scen_131,PRT_1,biofuel_to_diesel,diesel,kilogram,142073366.6966249
scen_131,PRT_2,biofuel_to_diesel,diesel,kilogram,75885310.75270972
scen_131,PRT_1,biofuel_to_methane,methane,cubic meter,22297.79133391337
scen_131,PRT_2,biofuel_to_methane,methane,cubic meter,19665.94557343423
scen_131,PRT_1,biofuel_to_methanol,methanol,kilogram,144023.36656017962
scen_131,PRT_2,biofuel_to_methanol,methanol,kilogram,147375.40775470866
scen_131,PRT_1,ccgt,electricity,kilowatt hour,1202006.6290715723
scen_131,PRT_2,ccgt,electricity,kilowatt hour,1164602.0752397727
scen_131,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,1111107.2659947828
scen_131,PRT_1,chp_biofuel_extraction,heat,megajoule,8659423.181441411
scen_131,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,1042582.8008927642
scen_131,PRT_2,chp_biofuel_extraction,heat,megajoule,8616180.29968641
scen_131,PRT_1,chp_methane_extraction,electricity,kilowatt hour,1469401.7414281198
scen_131,PRT_1,chp_methane_extraction,heat,megajoule,10139688.151722906
scen_131,PRT_2,chp_methane_extraction,electricity,kilowatt hour,1455810.8828600664
scen_131,PRT_2,chp_methane_extraction,heat,megajoule,10403271.912783334
scen_131,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223453426.02127722
scen_131,PRT_1,chp_wte_back_pressure,heat,megajoule,2790162.201938583
scen_131,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218698027.6145601
scen_131,PRT_2,chp_wte_back_pressure,heat,megajoule,2889312.4189685076
scen_131,PRT_ESP-sink,el_import,electricity,kilowatt hour,9751254102.03486
scen_131,PRT_1,existing_pv,electricity,kilowatt hour,303301292.0816441
scen_131,PRT_1,existing_pv,electricity,kilowatt hour,148145234.59187832
scen_131,PRT_1,existing_pv,electricity,kilowatt hour,301834566.0890355
scen_131,PRT_1,existing_pv,electricity,kilowatt hour,803228185.1144291
scen_131,PRT_1,existing_pv,electricity,kilowatt hour,161558430.68020183
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,331699031.99291605
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,1472462943.7068381
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,344074481.543819
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,322476141.29454195
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,85996385.47777191
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,285275107.679012
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,2456618929.7858806
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,2023307496.634729
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,1062917.9808528298
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,2349915312.2585163
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,480652647.2806179
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,1013213332.793688
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,491272125.9033325
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,2090770100.1350772
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,1436107972.1682425
scen_131,PRT_1,existing_wind,electricity,kilowatt hour,875542976.465875
scen_131,PRT_1,heat_storage_big,heat,unit,1196975.6932831868
scen_131,PRT_2,heat_storage_big,heat,unit,971787.6377217425
scen_131,PRT_1,heat_storage_small,heat,unit,724139776.8160567
scen_131,PRT_2,heat_storage_small,heat,unit,102527035.00399294
scen_131,PRT_1,hydro_reservoir,electricity,kilowatt hour,2172504984.7118134
scen_131,PRT_2,hydro_reservoir,electricity,kilowatt hour,395126149.8080873
scen_131,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2250836742.128276
scen_131,PRT_2,hydro_run_of_river,electricity,kilowatt hour,351109843.4440627
scen_131,PRT_1,methane_boiler,heat,megajoule,11350698.985201158
scen_131,PRT_2,methane_boiler,heat,megajoule,14896256.993353575
scen_131,PRT_1,methane_storage,methane,unit,2829.1057831125813
scen_131,PRT_2,methane_storage,methane,unit,2855.664324657265
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,28427100470.066307
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,645606.6010942812
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,20156432.199663974
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,39315141.73755185
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,29731534.22469202
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,27962827.109187987
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,55965130.703441195
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,19227598.137277797
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,28340894.861619897
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,46139398.63200348
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,43842669653.93858
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,25835639.988098387
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,58443308.783901
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,1077469.2160713759
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,124219248.49427745
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,62301560.178940125
scen_131,PRT_1,open_field_pv,electricity,kilowatt hour,852790.2441826741
scen_131,PRT_1,pumped_hydro,electricity,kilowatt hour,6941431128.220124
scen_131,PRT_2,pumped_hydro,electricity,kilowatt hour,998912667.7808692
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2290894.6866084626
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2375664.0620466974
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2323060.4084601807
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2280520.724145372
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2344956.193077803
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2258075.8907106584
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2321443.6689267377
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2139052.10524632
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2200581.5718709724
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,5968.7879411991
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2240372.1640414963
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2397821.665752225
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2176549.128841467
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2256524.2571617905
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2442473.089554872
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2278365.747985957
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2310963.3280673674
scen_131,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2597006.0248063547
scen_131,PRT_1,waste_supply,waste,kilowatt hour,1029739290.4206321
scen_131,PRT_2,waste_supply,waste,kilowatt hour,1007825012.0486639
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,4190482.193839174
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,4678143.927470499
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,3303714.380867103
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,4104125.54537027
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,4258193.405065967
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,3555820.1654901747
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,442469.24784745276
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,3214189.4198721885
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,4310747.033663239
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,3437394.5894796727
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,3501158.238908551
scen_131,PRT_1,wind_offshore,electricity,kilowatt hour,5162603.251280381
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,41345094.063899785
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,8098740835.05964
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,7070817223.722728
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,1133114229.470198
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,20605021.073136497
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,152554352.11299837
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,5674530338.75953
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,31881255.487714685
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,16188670.031511566
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,1038445.9824640006
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,20880825.278187666
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,29717902880.115646
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,24709350.055861387
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,20099130.6813089
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,48101391.46853243
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,25704251.68602865
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,28682295632.161087
scen_131,PRT_1,wind_onshore,electricity,kilowatt hour,2932363.2794382498
scen_132,PRT_1,battery,electricity,kilogram,3104709883.3235397
scen_132,PRT_2,battery,electricity,kilogram,4961714236.3806925
scen_132,PRT_1,biofuel_boiler,heat,megajoule,134960440.04312035
scen_132,PRT_2,biofuel_boiler,heat,megajoule,643289709.7459756
scen_132,PRT_1,biofuel_supply,biofuel,kilogram,317884230.6628915
scen_132,PRT_2,biofuel_supply,biofuel,kilogram,1146300777.9813197
scen_132,PRT_1,biofuel_to_diesel,diesel,kilogram,146435810.44097525
scen_132,PRT_2,biofuel_to_diesel,diesel,kilogram,140459219.08140743
scen_132,PRT_1,biofuel_to_methane,methane,cubic meter,12024721.967329837
scen_132,PRT_2,biofuel_to_methane,methane,cubic meter,978918.6371618155
scen_132,PRT_1,biofuel_to_methanol,methanol,kilogram,9070757.043573469
scen_132,PRT_2,biofuel_to_methanol,methanol,kilogram,803258797.0858213
scen_132,PRT_1,ccgt,electricity,kilowatt hour,18652421.154678214
scen_132,PRT_2,ccgt,electricity,kilowatt hour,20948966.496837515
scen_132,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,31715023.390038587
scen_132,PRT_1,chp_biofuel_extraction,heat,megajoule,188892220.97890162
scen_132,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,64877640.4959085
scen_132,PRT_2,chp_biofuel_extraction,heat,megajoule,396955763.48932946
scen_132,PRT_1,chp_methane_extraction,electricity,kilowatt hour,51051845.89384214
scen_132,PRT_1,chp_methane_extraction,heat,megajoule,59068853.956499174
scen_132,PRT_2,chp_methane_extraction,electricity,kilowatt hour,57231221.91789455
scen_132,PRT_2,chp_methane_extraction,heat,megajoule,67326794.43549883
scen_132,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223487302.90502632
scen_132,PRT_1,chp_wte_back_pressure,heat,megajoule,60251653.230935514
scen_132,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218731904.49825776
scen_132,PRT_2,chp_wte_back_pressure,heat,megajoule,60246689.246757515
scen_132,PRT_ESP-sink,el_import,electricity,kilowatt hour,10737044753.933165
scen_132,PRT_1,existing_pv,electricity,kilowatt hour,237795514.95186308
scen_132,PRT_1,existing_pv,electricity,kilowatt hour,111185369.22215354
scen_132,PRT_1,existing_pv,electricity,kilowatt hour,249298055.695279
scen_132,PRT_1,existing_pv,electricity,kilowatt hour,671854319.9139194
scen_132,PRT_1,existing_pv,electricity,kilowatt hour,122117863.83779325
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,312237457.7790319
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,1446470639.8702962
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,304461681.7523954
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,292897872.98093635
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,56327129.61934144
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,256237321.14032033
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,2441335915.1549516
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,2009593366.1471856
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,744331.528312504
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,2335678187.289457
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,437772688.94474536
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,980622443.8751718
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,452917565.00095904
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,2002554431.0007057
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,1411501862.5232403
scen_132,PRT_1,existing_wind,electricity,kilowatt hour,815007769.9715524
scen_132,PRT_1,heat_storage_big,heat,unit,19840506.88512555
scen_132,PRT_2,heat_storage_big,heat,unit,19272098.20245251
scen_132,PRT_1,heat_storage_small,heat,unit,524146965.2642561
scen_132,PRT_2,heat_storage_small,heat,unit,559137136.1532397
